Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2002-10-09,52.32577981723412,52.72935497343049,51.459088111759215,51.670799255371094,79956400,9,2,41,10,2002
2002-10-10,51.56493646542071,53.63573585538448,50.98934453641134,53.34463119506836,76749000,10,3,41,10,2002
2002-10-11,54.31717417464443,56.05717948469229,54.13192761256867,55.68006896972656,82308300,11,4,41,10,2002
2002-10-14,55.044942643736185,56.13658017601377,54.93908960567066,55.99102783203125,40631900,14,0,42,10,2002
2002-10-15,57.55241051146121,58.696977310282996,57.45978719220307,58.68374252319336,82320300,15,1,42,10,2002
2002-10-16,57.83026601466888,58.08828875238791,56.84448166021349,57.26129150390625,62977800,16,2,42,10,2002
2002-10-17,58.79621284678158,59.08070017305511,58.121380097206284,58.39925003051758,68534100,17,3,42,10,2002
2002-10-18,57.98903599481945,58.95496797414624,57.5126848712962,58.64401626586914,47448700,18,4,42,10,2002
2002-10-21,58.30000041597066,59.874601375338635,57.93611960404559,59.656272888183594,45859100,21,0,43,10,2002
2002-10-22,58.91529149627545,59.55042483664143,58.56464039023563,59.22623825073242,40966800,22,1,43,10,2002
2002-10-23,58.73003192863729,59.72242858543988,58.00889278087081,59.676116943359375,54905800,23,2,43,10,2002
2002-10-24,60.04002012861522,60.13926084082561,58.2867843715394,58.45880126953125,54987400,24,3,43,10,2002
2002-10-25,58.35953879199326,59.80182213511664,58.180909614708575,59.676116943359375,43672100,25,4,43,10,2002
2002-10-28,60.30465476348525,60.39727807361708,58.782977444019295,59.28579330444336,39416100,28,0,44,10,2002
2002-10-29,58.935133578445516,59.20638605327717,57.55900893501422,58.59771728515625,59508200,29,1,44,10,2002
2002-10-30,58.67049248169518,59.517336849070915,58.372775493898914,59.166690826416016,41688600,30,2,44,10,2002
2002-10-31,59.31883147104771,59.74225344724123,58.346282384369786,58.564605712890625,41620600,31,3,44,10,2002
2002-11-01,58.45215715120876,60.08630431600477,58.25368086512531,59.7224235534668,51878900,1,4,44,11,2002
2002-11-04,60.73463296621404,61.4888534695943,60.13919439839102,60.291358947753906,49080600,4,0,45,11,2002
2002-11-05,60.09954976449988,60.91331738824095,60.09954976449988,60.767765045166016,37270800,5,1,45,11,2002
2002-11-06,61.18458713768354,61.5749275468124,60.066484868157985,61.55508041381836,65013100,6,2,45,11,2002
2002-11-07,60.88022516460141,61.01254774843833,59.68935219561196,60.04661560058594,51572000,7,3,45,11,2002
2002-11-08,59.89443711196511,60.58249930429206,59.22622204240697,59.312232971191406,37905400,8,4,45,11,2002
2002-11-11,59.21960955454412,59.25268640988104,58.08827813119127,58.39261245727539,33505100,11,0,46,11,2002
2002-11-12,58.657267084192796,59.497494122444216,58.4654031043358,58.855743408203125,37724500,12,1,46,11,2002
2002-11-13,58.432341095986054,59.3718091400326,57.85674896036125,58.91530990600586,63891500,13,2,46,11,2002
2002-11-14,59.59013350253679,60.205419863484885,59.378422337887564,60.026790618896484,31896800,14,3,46,11,2002
2002-11-15,59.54382022809552,60.569299151060704,59.51073830893193,60.47005844116211,39152100,15,4,46,11,2002
2002-11-18,60.966264377084954,60.966264377084954,59.77538580827442,59.86139678955078,28934800,18,0,47,11,2002
2002-11-19,59.55702512599838,60.271551882128875,59.38501335135184,59.7819709777832,32806600,19,1,47,11,2002
2002-11-20,59.53057882044715,61.14487419785171,59.51072664428489,61.11179733276367,36688400,20,2,47,11,2002
2002-11-21,61.263961196556686,62.315904425058484,61.15149077109915,62.24974060058594,55128200,21,3,47,11,2002
2002-11-22,61.84617590065565,62.36883381657327,61.707235895309736,61.80647659301758,32513800,22,4,47,11,2002
2002-11-25,61.81306373097504,62.36219094827386,61.376406893820096,61.84614562988281,33846400,25,0,48,11,2002
2002-11-26,61.57488179498779,61.8262870387651,60.61556739739603,60.66849136352539,42284700,26,1,48,11,2002
2002-11-27,61.21102142565198,62.6202278593873,61.151480051173706,62.37543487548828,37764000,27,2,48,11,2002
2002-11-29,62.71948149918885,62.81871714383758,62.038031437856084,62.176971435546875,19385700,29,4,48,11,2002
2002-12-02,63.16274302104028,63.5464709579652,61.674147965209045,62.27619934082031,49911900,2,0,49,12,2002
2002-12-03,61.694009471391496,61.79325017442953,61.09857030075514,61.442604064941406,34407700,3,1,49,12,2002
2002-12-04,60.71484703888846,61.62123812796201,60.489906138769435,61.16473388671875,64040800,4,2,49,12,2002
2002-12-05,61.3499277098001,61.39623932482985,60.271520742184144,60.48984909057617,36724900,5,3,49,12,2002
